question,Canada leading at halftime?,Canada vs. Morocco: 1st Half O/U 0.5,Canada vs. Morocco: 1st Half O/U 1.5,Canada vs. Morocco: Both Teams to Score,Canada vs. Morocco: Canada O/U 0.5,Canada vs. Morocco: Canada O/U 1.5,Canada vs. Morocco: Canada O/U 2.5,Canada vs. Morocco: Draw at halftime?,Canada vs. Morocco: Morocco O/U 0.5,Canada vs. Morocco: Morocco O/U 1.5,Canada vs. Morocco: Morocco O/U 2.5,Canada vs. Morocco: O/U 0.5,Canada vs. Morocco: O/U 1.5,Canada vs. Morocco: O/U 2.5,Canada vs. Morocco: O/U 3.5,Canada vs. Morocco: O/U 4.5,Canada vs. Morocco: O/U 5.5,Canada vs. Morocco: Team to Advance,Detroit Tigers vs. Texas Rangers,Detroit Tigers vs. Texas Rangers: O/U 8.5,Exact Score: Canada 0 - 0 Morocco?,Exact Score: Canada 0 - 1 Morocco?,Exact Score: Canada 0 - 2 Morocco?,Exact Score: Canada 0 - 3 Morocco?,Exact Score: Canada 1 - 0 Morocco?,Exact Score: Canada 1 - 1 Morocco?,Exact Score: Canada 1 - 2 Morocco?,Exact Score: Canada 1 - 3 Morocco?,Exact Score: Canada 2 - 0 Morocco?,Exact Score: Canada 2 - 1 Morocco?,Exact Score: Canada 2 - 2 Morocco?,Exact Score: Canada 2 - 3 Morocco?,Exact Score: Canada 3 - 1 Morocco?,Exact Score: Canada 3 - 2 Morocco?,Exact Score: Canada 3 - 3 Morocco?,Exact Score: Paraguay 0 - 0 France?,Exact Score: Paraguay 0 - 1 France?,Exact Score: Paraguay 0 - 2 France?,Exact Score: Paraguay 0 - 3 France?,Exact Score: Paraguay 1 - 0 France?,Exact Score: Paraguay 1 - 1 France?,Exact Score: Paraguay 1 - 2 France?,Exact Score: Paraguay 1 - 3 France?,Exact Score: Paraguay 2 - 0 France?,Exact Score: Paraguay 2 - 2 France?,Exact Score: Paraguay 2 - 3 France?,France leading at halftime?,Liaoning Tieren FC vs. Chongqing Tonglianglong FC: O/U 2.5,Minnesota Twins vs. New York Yankees,Morocco leading at halftime?,Paraguay leading at halftime?,Paraguay vs. France: 1st Half O/U 0.5,Paraguay vs. France: 1st Half O/U 1.5,Paraguay vs. France: 1st Half O/U 2.5,Paraguay vs. France: Both Teams to Score,Paraguay vs. France: Draw at halftime?,Paraguay vs. France: France O/U 0.5,Paraguay vs. France: France O/U 1.5,Paraguay vs. France: France O/U 2.5,Paraguay vs. France: O/U 0.5,Paraguay vs. France: O/U 1.5,Paraguay vs. France: O/U 2.5,Paraguay vs. France: O/U 3.5,Paraguay vs. France: O/U 4.5,Paraguay vs. France: O/U 5.5,Paraguay vs. France: O/U 6.5,Paraguay vs. France: Paraguay O/U 2.5,Paraguay vs. France: Team to Advance,Pittsburgh Pirates vs. Washington Nationals: O/U 10.5,Pittsburgh Pirates vs. Washington Nationals: O/U 9.5,Quito: Samuel Heredia vs Matheus Pucinelli de Almeida,Spread: Canada (-1.5),Spread: Canada (-2.5),Spread: Detroit Tigers (-1.5),Spread: France (-1.5),Spread: France (-2.5),Spread: Morocco (-1.5),Spread: Morocco (-2.5),Spread: Paraguay (-1.5),Spread: Seattle Mariners (-1.5),Toronto Blue Jays vs. Seattle Mariners,Toronto Blue Jays vs. Seattle Mariners: O/U 7.5,Will Beijing Guoan FC win on 2026-07-04?,Will Canada vs. Morocco end in a draw?,Will Canada win on 2026-07-04?,Will France win on 2026-07-04?,Will Morocco win on 2026-07-04?,Will Paraguay vs. France end in a draw?,Will Paraguay win on 2026-07-04?,Will Shanghai Haigang FC win on 2026-07-04?,Wimbledon ATP: Alex de Minaur vs Zachary Svajda,Wimbledon ATP: Frances Tiafoe vs Alexander Bublik,Wimbledon ATP: Grigor Dimitrov vs Matteo Berrettini,Wimbledon ATP: Zizou Bergs vs Arthur Fery,Wimbledon WTA: Emma Navarro vs Marta Kostyuk,Wimbledon WTA: Liudmila Samsonova vs Marie Bouzkova
Will Canada win on 2026-07-04?,0.11731003820720552,0.19049944114347708,0.08176842987071034,0.23605410723085313,0.14494038948775478,0.19685933497590577,0.04195095067317766,0.17466199526859852,0.05650312772590116,-0.04294470584119298,-0.03028605153475473,0.06021814651817576,0.40067814608568164,0.22014552859573194,0.2459500061193573,0.1774698714941168,-0.04294470584119298,0.29908342088995793,-0.12178775736397106,-0.06844594511494285,-0.06105688774765423,0.34434900003916,0.14251381075052474,0.13079399406082304,0.18249791531714998,0.3079435010703989,0.0850600519011972,-0.04294470584119298,0.0944339468543462,0.10045464219930804,0.14883138395943163,0.1183654405355085,0.102095872739931,-0.05273625254417441,0.07646690183716899,-0.09281890465336082,-0.0814205302801959,-0.0814205302801959,-0.08727583803321139,-0.04294470584119298,-0.06844594511494285,-0.09810324117025448,-0.08727583803321139,-0.06844594511494285,-0.06844594511494285,-0.03028605153475473,-0.19322352198038564,-0.03028605153475473,-0.09281890465336082,0.06304904172353876,-0.08727583803321139,-0.16159106878837357,-0.1464791684747097,-0.08727583803321139,-0.11733842365337158,-0.07517932595644068,-0.05273625254417441,-0.06844594511494285,-0.09810324117025448,-0.05273625254417441,-0.1031691590503053,-0.1031691590503053,-0.09281890465336082,-0.05273625254417441,-0.07517932595644068,-0.06105688774765423,-0.06105688774765423,-0.06844751936302233,0.18328804124983974,0.1050408678020412,-0.04294470584119298,0.17986537301749567,0.1730631516271699,-0.03028605153475473,-0.16886272712843994,-0.08727615674602215,0.18184999702636162,0.07649573172318473,-0.03028605153475473,-0.04294470584119298,-0.09282011633304461,-0.08727615674602215,-0.03028605153475473,0.41245804154113297,1.0,-0.08727711290540457,0.5806883186900555,-0.05273625254417441,-0.1425577785192469,-0.03028605153475473,-0.03028605153475473,-0.11256175912659949,-0.16487870568950067,0.16873657283649066,-0.04294470584119298,-0.03028605153475473
Will France win on 2026-07-04?,-0.03464215758374257,-0.05468567664647755,-0.026691100078220616,-0.0995015114136172,-0.015328507307400308,-0.015328507307400308,-0.030902596854461974,-0.04697790521194977,-0.026691100078220616,-0.021735360139154378,-0.015328507307400308,-0.06597793373823026,-0.10788117157456685,-0.1028826560656361,-0.08906742150462804,-0.05707275954072443,-0.021735360139154378,-0.08546717451433027,-0.0616397461571791,-0.03464215758374257,-0.030902375931475726,-0.09260118226915448,-0.09607684745562815,-0.054686220779856465,-0.06597805277471133,-0.06383398545451373,-0.06597793373823026,-0.021735360139154378,-0.03805026869272507,-0.03464215758374257,-0.041208910707299894,-0.03464215758374257,-0.03805026869272507,-0.026691100078220616,-0.026691100078220616,0.08361984274278714,0.09860703633532475,0.10457189378086362,0.0794636205696895,0.22419621476868498,0.1315943758584549,0.3083573930341871,0.34436670127397606,0.1298164450195009,-0.03464215758374257,-0.015328507307400308,0.2997543825131052,-0.015328507307400308,-0.04697790521194977,-0.044172424375503866,0.08077827605705569,0.474336677990877,0.08578298220845126,0.08895835464511195,-0.05938783014832856,-0.0380500853987622,-0.026691100078220616,0.13515023753636288,0.18479113121213817,0.1867788577343207,0.5085387100546831,0.3975756765433069,0.1983235375232283,0.4004135754238881,0.1116672700238806,0.15743452500010416,0.15355128992934994,0.3014486916525955,-0.026691100078220616,-0.021735360139154378,-0.021735360139154378,-0.04697790521194977,-0.015328507307400308,-0.015328507307400308,0.3535648653042185,0.08752716052162197,-0.057072891300252504,-0.06164361145681216,-0.015328507307400308,-0.021735360139154378,-0.04697851847250854,-0.044172585683809225,-0.015328507307400308,-0.06807658586931677,-0.08727711290540457,1.0,-0.10622402979046737,-0.026691100078220616,0.0965461928080192,-0.015328507307400308,-0.015328507307400308,-0.1540748553882023,-0.10288170327465417,-0.015328507307400308,-0.021735360139154378,-0.015328507307400308
Will Morocco win on 2026-07-04?,0.06527182918775146,0.24885128008655943,0.15766517137165523,0.2935464780878103,0.13421121127519192,0.1361015100255467,0.19608401889659038,0.24093523617696852,0.03840111594924425,-0.052267536823336624,0.17012688753193342,0.04613506999062865,0.3571353146023785,0.4127733221567805,0.32614394691100024,0.18429995480300765,-0.052267536823336624,0.28423530733848273,-0.1482265617604266,-0.08330481922341587,0.0077275675981083635,0.42265893218992423,0.3912661525496633,0.2578307010390038,0.029701633625060578,0.3142507947382807,0.38847306567403345,0.09121823276290901,0.0519755951483777,0.1540670135147809,0.11565334660563605,0.16354687816877644,0.11614958648315914,0.05279210104949769,0.04111502701595199,-0.11296888456545864,-0.0990960464447674,-0.0990960464447674,-0.10622247815731499,-0.052267536823336624,-0.08330481922341587,-0.11940039336435485,-0.10622247815731499,-0.08330481922341587,-0.08330481922341587,-0.036860825631918906,-0.23517025794963614,-0.036860825631918906,-0.11296888456545864,0.10688537789890182,-0.10622247815731499,-0.19667074142855537,-0.17827821106553737,-0.10622247815731499,-0.14281132584245224,-0.09149994419132182,-0.06418472237230825,-0.08330481922341587,-0.11940039336435485,-0.06418472237230825,-0.1255660672036101,-0.1255660672036101,-0.11296888456545864,-0.06418472237230825,-0.09149994419132182,-0.07431167745030234,-0.07431167745030234,-0.08330673522372026,0.02537434282904711,0.1998518868306769,-0.052267536823336624,0.07776306718041678,0.14177240627661117,-0.036860825631918906,-0.20552099811587848,-0.10622286605922855,0.3242977432196112,0.12852068219536497,-0.036860825631918906,-0.052267536823336624,-0.11297035928769157,-0.10622286605922855,-0.036860825631918906,0.5051105301425383,0.5806883186900555,-0.10622402979046737,1.0,-0.06418472237230825,-0.17350552977965897,-0.036860825631918906,-0.036860825631918906,-0.12835930716411417,-0.24740207569271896,-0.036860825631918906,-0.052267536823336624,-0.036860825631918906
Will Paraguay vs. France end in a draw?,-0.020932149451270466,-0.03304322929773627,-0.01612780885559875,-0.06012271327218285,-0.009262084933588906,-0.009262084933588906,-0.018672560282259283,-0.028385891682036344,-0.01612780885559875,-0.013133356538493462,-0.009262084933588906,-0.03986645364556571,-0.06518603239183757,-0.06216573339878252,-0.053818027173028,-0.03448559834689723,-0.013133356538493462,-0.051642616825672304,-0.03724515066884743,-0.020932149451270466,-0.01867242679193166,-0.05595326393676862,-0.05805339707512682,-0.033043558084451745,-0.03986652557207335,-0.038570996058027635,-0.03986645364556571,-0.013133356538493462,-0.02299146376814882,-0.020932149451270466,-0.024900039079958226,-0.020932149451270466,-0.02299146376814882,-0.01612780885559875,-0.01612780885559875,0.17452066737844565,0.19208601575967776,0.42330066435928987,-0.026690710196610616,-0.013133356538493462,-0.020932149451270466,-0.030001948287532405,0.19128342307570942,0.23726056101133164,-0.020932149451270466,0.5680745425934529,0.24665965600830364,-0.009262084933588906,-0.028385891682036344,-0.026690710196610616,0.18684673976701355,0.32960543221820643,0.22243891508532374,0.3848028403918756,-0.03588445474986432,0.21710000712695307,-0.01612780885559875,0.5037965973575089,-0.030001948287532405,-0.01612780885559875,0.14534701143551215,0.3299142435190657,-0.028385891682036344,-0.01612780885559875,0.4572589491411295,-0.01867242679193166,-0.01867242679193166,-0.020932630888060008,-0.01612780885559875,-0.013133356538493462,-0.013133356538493462,-0.028385891682036344,-0.009262084933588906,-0.009262084933588906,0.19308347914584376,-0.026690807665411372,-0.03448567796116856,-0.03724748623439058,-0.009262084933588906,-0.013133356538493462,-0.028386262238103404,-0.026690807665411372,-0.009262084933588906,-0.04113454152224999,-0.05273625254417441,-0.026691100078220616,-0.06418472237230825,1.0,0.3762801465832618,-0.009262084933588906,-0.009262084933588906,-0.09309806676655354,-0.06216515768512549,-0.009262084933588906,-0.013133356538493462,-0.009262084933588906
Will Paraguay win on 2026-07-04?,-0.05658423914187711,-0.08932317213555471,-0.043597041729715645,-0.16252501892227894,-0.02503746832376846,-0.02503746832376846,-0.05047606882714797,-0.07673335635840674,-0.043597041729715645,-0.035502373458572115,-0.02503746832376846,-0.10776785977334655,-0.17621229268196403,-0.16804775511735076,-0.14548205509386072,-0.09322221534650467,-0.035502373458572115,-0.1396014387905495,-0.03958378915391845,0.04187233696498906,-0.05047570797320706,-0.1512540732970221,-0.15693119862078708,-0.08932406091891537,-0.10776805420663771,-0.10426595080302985,-0.10776785977334655,-0.035502373458572115,-0.0621510221445402,-0.05658423914187711,-0.06731032420834004,-0.05658423914187711,-0.0621510221445402,-0.043597041729715645,-0.043597041729715645,0.512155681801234,0.4803250489935884,0.5705402167080469,0.26060219771228166,0.1322416450520358,0.049794130444851856,0.5323804366106681,0.37212115619276254,0.38815590501292946,-0.05658423914187711,0.21532222758440875,0.6314143147742076,-0.02503746832376846,-0.07673335635840674,-0.07215090510162049,0.2703750187207551,0.4811205991592048,0.42469645724818184,0.44235376342064947,0.2986876075338743,0.5268890549062156,0.23104894302226198,0.25679065395116846,0.2151732514420175,0.3603253209061613,0.2908636115130043,0.5543761976669509,0.49630828139634975,0.08005862407227501,0.5372365473717118,0.30603234797088874,0.42039053926256736,0.4718755052691822,-0.043597041729715645,-0.035502373458572115,-0.035502373458572115,-0.07673335635840674,-0.02503746832376846,-0.02503746832376846,0.4664890970732784,0.013523572206326835,-0.09322243056152492,-0.10068821042134359,0.22533721491391615,-0.035502373458572115,-0.07673435805358204,0.09314754039079035,-0.02503746832376846,-0.11119578234929889,-0.1425577785192469,0.0965461928080192,-0.17350552977965897,0.3762801465832618,1.0,-0.02503746832376846,-0.02503746832376846,-0.19406029451828785,-0.16804619883574087,-0.02503746832376846,-0.035502373458572115,-0.02503746832376846
Will Shanghai Haigang FC win on 2026-07-04?,-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,-0.0345280429443741,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,-0.02289501834826318,-0.037435870793277856,-0.03570133474755844,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,-0.029657984386770357,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,-0.03213355810042108,-0.03333964949656048,-0.018976678371279476,-0.022895059655140552,-0.02215104634865242,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,-0.03393590908361219,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,-0.028380291192925407,-0.025726183298250112,-0.015328283401188487,-0.020608184947169136,-0.01320376910883552,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,-0.005319148936170213,-0.029657414877383628,-0.015328339376821576,-0.019804877471489613,-0.0213909641510816,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,-0.0236232721192661,-0.03028605153475473,-0.015328507307400308,-0.036860825631918906,-0.009262084933588906,-0.02503746832376846,1.0,1.0,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,0.7089848901549913,1.0
Wimbledon ATP: Alex de Minaur vs Zachary Svajda,-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,-0.0345280429443741,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,-0.02289501834826318,-0.037435870793277856,-0.03570133474755844,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,-0.029657984386770357,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,-0.03213355810042108,-0.03333964949656048,-0.018976678371279476,-0.022895059655140552,-0.02215104634865242,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,-0.03393590908361219,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,-0.028380291192925407,-0.025726183298250112,-0.015328283401188487,-0.020608184947169136,-0.01320376910883552,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,-0.005319148936170213,-0.029657414877383628,-0.015328339376821576,-0.019804877471489613,-0.0213909641510816,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,-0.0236232721192661,-0.03028605153475473,-0.015328507307400308,-0.036860825631918906,-0.009262084933588906,-0.02503746832376846,1.0,1.0,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,0.7089848901549913,1.0
Wimbledon ATP: Frances Tiafoe vs Alexander Bublik,0.0785268510815566,0.011571905159707376,0.06965400179750501,0.13110450218272168,-0.053465551908832884,-0.053465551908832884,-0.10778769015834376,0.022955961555220953,0.06696502560840382,-0.0023602400106658857,-0.053465551908832884,0.07356987656825975,-0.14715061885772723,0.023059478452506967,-0.005208029479033938,-0.0003217357912778352,-0.07581253689431974,-0.08044775013143797,-0.07613939315244193,0.09730613909506648,0.04862850558751119,-0.06215490391695448,-0.017463042714827508,-0.004029608080889405,0.002552539053442256,-0.11378656112923372,-0.035201930950458905,0.042926138519105664,0.05789881547911939,-0.07684053254077369,0.028156098732413593,0.06192124619808887,-0.07372579210825848,-0.016114820135038226,-0.09309806676655354,-0.1638580704114047,-0.10313615810147383,-0.10398641496958161,-0.016135623034382988,-0.0012556941928665796,0.045352703260572405,-0.12398373102826939,-0.11539495814210304,-0.06396521251730156,0.07056965128581835,-0.053465551908832884,-0.22795742912463435,-0.053465551908832884,0.13646672055350562,0.05240902345269847,-0.11133668502307646,-0.16845541626263782,-0.1008190466105368,-0.1540726047895944,-0.045988810781992365,-0.13271799890396965,-0.03173943753117836,-0.04575297227684615,0.018395700966190955,-0.09309806676655354,-0.11180248511497808,-0.13731827047883316,-0.12012824107404622,-0.09309806676655354,-0.13271799890396965,-0.107786919583026,-0.107786919583026,-0.12083398839016574,-0.0026984946888856096,-0.07581253689431974,0.010894309802925788,0.012233965280569312,-0.053465551908832884,-0.053465551908832884,-0.08187107339357735,0.09192140326993241,-0.06371087906641833,-0.060329482962902775,-0.053465551908832884,-0.07581253689431974,-0.05030748142548936,0.140021271600535,-0.053465551908832884,-0.008432304133783979,-0.11256175912659949,-0.1540748553882023,-0.12835930716411417,-0.09309806676655354,-0.19406029451828785,-0.053465551908832884,-0.053465551908832884,1.0,0.022671051770865452,0.10228192539081074,-0.07581253689431974,-0.053465551908832884
Wimbledon ATP: Grigor Dimitrov vs Matteo Berrettini,0.007905681703376723,-0.07123254216043327,-0.06216515768512549,-0.19082704500929204,-0.035701004119335064,-0.035701004119335064,-0.07197398386382138,-0.04057598088115771,-0.06216515768512549,-0.05062294496793933,-0.035701004119335064,-0.1066401568718245,-0.2512616573515211,-0.2111394909138346,-0.20744331579501768,-0.13292584741643632,-0.05062294496793933,-0.19905812667949357,0.1003152349384982,-0.08068364295346384,-0.07197346932106233,-0.21567365454106086,-0.22376868523461185,-0.1273674568684169,-0.10352257324094755,-0.14867314422487454,-0.15366652714035597,-0.05062294496793933,-0.08862133618744199,-0.08068364295346384,-0.09597800108066346,-0.08068364295346384,-0.08862133618744199,-0.06216515768512549,-0.06216515768512549,-0.10941433199303438,-0.09597800108066346,-0.09597800108066346,-0.10288020046345513,-0.05062294496793933,-0.08068364295346384,-0.11564347412934362,-0.10288020046345513,-0.08068364295346384,-0.08068364295346384,-0.035701004119335064,-0.2277706536376348,-0.035701004119335064,0.20381520336525993,-0.0356064357459856,-0.10288020046345513,-0.19048251984387304,-0.1726687082702521,-0.10288020046345513,-0.07581750711424746,-0.08862090928491376,-0.06216515768512549,-0.08068364295346384,-0.11564347412934362,-0.06216515768512549,-0.12161514577153057,-0.12161514577153057,-0.10941433199303438,-0.06216515768512549,-0.08862090928491376,-0.07197346932106233,-0.07197346932106233,-0.0806854986670456,0.05040418190685851,-0.05062294496793933,0.09723543497917361,-0.10941433199303438,-0.035701004119335064,-0.035701004119335064,-0.1587323422126692,-0.10288057616008091,-0.13292615429220445,-0.14357163306357082,-0.035701004119335064,-0.05062294496793933,0.07691456643598082,0.174295996841487,-0.035701004119335064,-0.15855441262551337,-0.16487870568950067,-0.10288170327465417,-0.24740207569271896,-0.06216515768512549,-0.16804619883574087,-0.035701004119335064,-0.035701004119335064,0.022671051770865452,1.0,0.15824228852894462,-0.05062294496793933,-0.035701004119335064
Wimbledon ATP: Zizou Bergs vs Arthur Fery,0.4471880177906104,0.27199635023712493,-0.009262084933588906,0.17757279228535253,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,0.34052678066390674,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,0.22086958877148008,-0.037435870793277856,0.11192850893829133,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,-0.029657984386770357,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,-0.03213355810042108,-0.03333964949656048,-0.018976678371279476,0.23703120584145512,-0.02215104634865242,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,-0.03393590908361219,-0.005319148936170213,-0.016301813967952983,0.3333901639758496,-0.015328283401188487,-0.028380291192925407,-0.025726183298250112,-0.015328283401188487,-0.020608184947169136,-0.01320376910883552,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,0.5742492658825122,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,-0.005319148936170213,-0.029657414877383628,-0.015328339376821576,-0.019804877471489613,-0.0213909641510816,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,-0.0236232721192661,0.16873657283649066,-0.015328507307400308,-0.036860825631918906,-0.009262084933588906,-0.02503746832376846,-0.005319148936170213,-0.005319148936170213,0.10228192539081074,0.15824228852894462,1.0,-0.007542392448457355,-0.005319148936170213
Wimbledon WTA: Emma Navarro vs Marta Kostyuk,-0.017045674606016355,-0.026908088720292076,-0.013133356538493462,-0.048959721468367794,-0.007542392448457355,-0.007542392448457355,-0.015205623644794797,-0.023115479570792494,-0.013133356538493462,-0.010694884563150747,-0.007542392448457355,-0.03246444413747976,-0.0530829334844571,-0.05062341378876859,-0.043825627237412186,-0.028082652925034784,-0.010694884563150747,-0.04205412560534566,-0.030329838817135555,-0.017045674606016355,-0.01520551493963325,-0.04556441432023215,-0.04727461547224968,-0.026908356461136363,-0.03246450270938359,-0.031409514324634916,-0.03246444413747976,-0.010694884563150747,-0.018722635772318783,-0.017045674606016355,-0.0202768456637547,-0.017045674606016355,-0.018722635772318783,-0.013133356538493462,-0.013133356538493462,-0.023115479570792494,-0.0202768456637547,-0.0202768456637547,-0.021735042646912395,-0.010694884563150747,-0.017045674606016355,-0.024431482741241732,-0.021735042646912395,-0.017045674606016355,-0.017045674606016355,-0.007542392448457355,-0.04812009354790912,-0.007542392448457355,-0.023115479570792494,-0.021735042646912395,-0.021735042646912395,-0.04024239526796578,-0.03647895047963406,-0.021735042646912395,-0.029221783482124907,-0.018722545582519238,-0.013133356538493462,-0.017045674606016355,-0.024431482741241732,-0.013133356538493462,-0.02569309126486039,-0.02569309126486039,-0.023115479570792494,-0.013133356538493462,-0.018722545582519238,-0.01520551493963325,-0.01520551493963325,-0.017046066654376083,-0.013133356538493462,-0.010694884563150747,-0.010694884563150747,-0.023115479570792494,-0.007542392448457355,-0.007542392448457355,-0.04205331805824567,-0.02173512201866854,-0.028082717757314253,-0.030331740737927892,-0.007542392448457355,-0.010694884563150747,-0.02311578132566756,-0.02173512201866854,0.701442497706534,-0.0334970859771587,-0.04294470584119298,-0.021735360139154378,-0.052267536823336624,-0.013133356538493462,-0.035502373458572115,0.7089848901549913,0.7089848901549913,-0.07581253689431974,-0.05062294496793933,-0.007542392448457355,1.0,0.7089848901549913
